date, pm25, pm10, o3, no2, so2, co
2015/7/16, 35, 22, , 13, 7, 
2015/7/17, 50, 19, , 9, 4, 
2015/7/18, 47, 14, , 5, 4, 
2015/7/19, 42, 11, , 11, 5, 
2015/7/20, 31, 11, , 13, 5, 
2015/7/21, 31, 13, , 9, 6, 
2015/7/22, 35, 19, , 13, 5, 
2015/7/23, 49, 14, , 4, 5, 
2015/7/24, 41, 31, , 13, 6, 
2015/7/25, 76, , , , , 
2015/7/30, 45, 35, , 15, 1, 
2015/7/31, 52, 15, , 8, 5, 
2015/8/1, 33, 21, , 9, 2, 
2015/8/2, 46, 18, , 13, 1, 
2015/8/3, 43, 19, , 9, 1, 
2015/8/4, 47, 20, , 18, 2, 
2015/8/5, 53, 19, , 12, 1, 
2015/8/6, 51, 19, , 8, 2, 
2015/8/7, 51, 15, , 8, 2, 
2015/8/8, 43, 15, , 9, 2, 
2015/8/9, 44, 22, , 11, 3, 
2015/8/10, 59, 20, , 13, 4, 
2015/8/11, 50, 25, , 23, 4, 
2015/8/12, 60, 17, , 10, 2, 
2015/8/13, 44, 19, , 8, 3, 
2015/8/14, 51, 20, , 10, 7, 
2015/8/15, 54, 20, , 7, 3, 
2015/8/16, 54, 19, , 10, 3, 
2015/8/17, 56, 20, , 6, 6, 
2015/8/18, 43, 35, , 5, 5, 
2015/8/19, 57, 48, , 5, 6, 
2015/8/20, 71, 47, , 8, 4, 
2015/8/21, 84, 27, , 9, 3, 
2015/8/22, 59, 17, , 6, 3, 
2015/8/23, 47, 20, , 9, 3, 
2015/8/24, 45, 19, , 17, 2, 
2015/8/25, 41, 11, , 10, 4, 
2015/8/26, 32, 18, , 10, 2, 
2015/8/27, 45, 20, , 15, 2, 
2015/8/28, 48, 19, , 6, 1, 
2015/8/29, 51, 22, , 8, 2, 
2015/8/30, 55, 22, , 15, 3, 
2015/8/31, 50, 28, , 21, 4, 
2015/9/1, 58, 22, , 17, 3, 
2015/9/2, 53, 18, , 7, 3, 
2015/9/3, 51, 25, , 14, 3, 
2015/9/4, 65, 26, , 11, 3, 
2015/9/5, 64, 7, , 6, 3, 
2015/9/6, 21, 9, , 10, 2, 
2015/9/7, 26, 11, , 12, 3, 
2015/9/8, 32, 22, , 8, 2, 
2015/9/9, 57, 24, , 7, 3, 
2015/9/10, 58, 28, , 8, 4, 
2015/9/11, 64, 23, , 8, 3, 
2015/9/12, 60, 23, , 7, 3, 
2015/9/13, 59, 24, , 12, 5, 
2015/9/14, 56, 27, , 12, 3, 
2015/9/15, 65, 26, , 11, 3, 
2015/9/16, 57, 28, , 14, 3, 
2015/9/17, 55, 27, , 11, 3, 
2015/9/18, 44, 22, , 7, 1, 
2015/9/19, 61, 21, , 7, 1, 
2015/9/20, 56, 21, , 16, 3, 
2015/9/21, 53, 26, , 9, 3, 
2015/9/22, 62, 38, , 13, 4, 
2015/9/23, 82, 33, , 16, 3, 
2015/9/24, 76, 20, , 19, 2, 
2015/9/25, 58, 12, , 13, 1, 
2015/9/26, 40, 8, , 5, , 
2015/9/27, 28, 7, , 7, , 
2015/9/28, 25, 9, , 5, , 
2015/9/29, 31, 11, , 8, 2, 
2015/9/30, 35, 24, , 9, 2, 
2015/4/9, 60, 26, , 9, 4, 
2015/4/10, 57, , , , , 
2015/4/13, 41, 26, , 12, 5, 
2015/4/14, 54, 37, , 14, 6, 
2015/4/15, 74, 35, , 18, 6, 
2015/4/16, 66, 36, , 13, 8, 
2015/4/17, 77, 16, , 5, 4, 
2015/4/18, 52, 23, , 9, 5, 
2015/4/19, 64, 47, , 9, 6, 
2015/4/20, 61, 23, , 9, 4, 
2015/4/21, 43, 43, , 16, 6, 
2015/4/22, 77, 55, , 23, 9, 
2015/4/23, 105, 55, , 24, 9, 
2015/4/24, 104, , , , , 
2015/4/27, 62, 30, , 12, , 
2015/4/28, 60, 22, , 9, , 
2015/4/29, 55, 36, , 8, , 
2015/4/30, 78, , , , , 
2015/5/3, 64, 34, , 16, , 
2015/5/4, 68, 38, , 9, , 
2015/5/5, 72, 23, , 14, , 
2015/5/6, 58, 26, , 12, , 
2015/5/7, 57, 31, , 13, , 
2015/5/8, 60, 36, , 15, , 
2015/5/9, 73, , , , , 
2015/5/11, 70, 39, , 16, , 
2015/5/12, 71, 31, , 16, , 
2015/5/13, 60, 35, , 19, , 
2015/5/14, 76, 44, , 17, , 
2015/5/15, 93, 37, , 14, , 
2015/5/16, 77, 22, , 7, , 
2015/5/17, 55, 30, , 12, , 
2015/5/18, 63, 36, , 16, , 
2015/5/19, 64, 31, , 10, , 
2015/5/20, 73, 16, , 8, , 
2015/5/21, 54, 14, , 4, , 
2015/5/22, 41, 19, , 3, , 
2015/5/23, 54, 18, , 3, , 
2015/5/24, 54, 26, , 12, , 
2015/5/25, 65, 27, , 10, , 
2015/5/26, 72, 15, , 8, , 
2015/5/27, 37, 26, , 12, , 
2015/5/28, 58, 36, , 15, , 
2015/5/29, 74, 29, , 14, , 
2015/5/30, 65, 22, , 7, , 
2015/5/31, 58, 25, , 13, , 
2015/6/1, 55, 37, , 13, , 
2015/6/2, 79, 28, , 16, , 
2015/6/3, 60, 21, , 4, , 
2015/6/4, 49, 26, , 7, , 
2015/6/5, 51, 35, , 12, , 
2015/6/6, 65, 26, , 8, , 
2015/6/7, 61, 20, , 3, , 
2015/6/8, 47, 21, , 3, , 
2015/6/9, 42, 18, , 4, , 
2015/6/10, 43, 27, , 7, , 
2015/6/11, 57, 40, , 10, , 
2015/6/12, 78, 31, , 11, , 
2015/6/13, 65, 20, , 7, , 
2015/6/14, 51, 20, , 7, , 
2015/6/15, 59, 16, , 5, 2, 
2015/6/16, 41, 13, , 5, 2, 
2015/6/17, 35, 24, , 14, 8, 
2015/6/18, 55, 18, , 16, 3, 
2015/6/19, 52, 15, , 12, 4, 
2015/6/20, 44, 12, , 8, 4, 
2015/6/21, 39, 10, , 10, 4, 
2015/6/22, 31, 8, , 15, 5, 
2015/6/23, 25, 10, , 11, 4, 
2015/6/24, 29, 11, , 6, 2, 
2015/6/25, 32, 24, , 14, 4, 
2015/6/26, 53, 30, , 16, 5, 
2015/6/27, 67, 22, , 11, 3, 
2015/6/28, 61, 17, , 9, 3, 
2015/6/29, 46, 12, , 9, 3, 
2015/6/30, 34, 14, , 10, 1, 
2015/1/1, 121, 71, , 15, 9, 
2015/1/2, 161, , , , , 
2015/1/8, 142, 15, , 10, 5, 
2015/1/9, 52, , , , , 
2015/1/12, 52, 46, , 20, 7, 
2015/1/13, 77, 83, , 26, 6, 
2015/1/14, 142, 49, , 15, 4, 
2015/1/15, 92, 78, , 18, 5, 
2015/1/16, 144, 50, , 14, 5, 
2015/1/17, 115, 31, , 7, 2, 
2015/1/18, 84, 40, , 6, 2, 
2015/1/19, 97, 44, , 7, 4, 
2015/1/20, 100, 59, , 11, 4, 
2015/1/21, 142, 44, , 7, 3, 
2015/1/22, 103, 33, , 6, 2, 
2015/1/23, 82, , , , 2, 
2015/1/26, 140, 64, , 19, 6, 
2015/1/27, 134, 43, , 15, 9, 
2015/1/28, 108, 24, , 21, , 
2015/1/29, 56, 33, , 10, , 
2015/1/30, 86, 28, , 12, , 
2015/1/31, 78, 61, , 17, , 
2015/2/1, 124, 96, , 25, , 
2015/2/2, 181, 55, , 18, , 
2015/2/3, 136, 68, , 16, , 
2015/2/4, 150, 48, , 9, 4, 
2015/2/5, 118, 34, , 6, 3, 
2015/2/6, 83, 44, , 11, 8, 
2015/2/7, 103, 16, , 5, 4, 
2015/2/8, 52, 36, , 18, 7, 
2015/2/9, 91, 42, , 21, 3, 
2015/2/10, 109, 52, , 19, 3, 
2015/2/11, 124, 60, , 20, 8, 
2015/2/12, 129, 93, , 18, 3, 
2015/2/13, 171, 91, , 15, 5, 
2015/2/14, 166, 88, , 12, 7, 
2015/2/15, 172, 30, , 5, 2, 
2015/2/16, 76, 47, , 10, 2, 
2015/2/17, 93, 79, , 23, 9, 
2015/2/18, 161, 71, , 19, 9, 
2015/2/19, 156, 93, , 25, 8, 
2015/2/20, 160, 74, , 19, 6, 
2015/2/21, 144, , , , , 
2015/2/23, 143, 49, , 13, 5, 
2015/2/24, 112, 41, , 10, 2, 
2015/2/25, 102, 48, , 17, 2, 
2015/2/26, 119, 56, , 13, 4, 
2015/2/27, 126, 70, , 17, 7, 
2015/2/28, 152, 57, , 6, 3, 
2015/3/1, 137, , , , , 
2015/3/2, 73, 36, , 16, 3, 
2015/3/3, 83, 37, , 19, 2, 
2015/3/4, 86, 52, , 17, 5, 
2015/3/5, 110, 37, , 8, , 
2015/3/6, 93, , , , , 
2015/3/9, 137, 106, , 22, 8, 
2015/3/10, 156, 72, , 17, 6, 
2015/3/11, 137, 25, , 6, 1, 
2015/3/12, 64, 23, , 7, , 
2015/3/13, 68, 29, , 6, , 
2015/3/14, 76, 42, , 6, 2, 
2015/3/15, 103, 53, , 9, 5, 
2015/3/16, 108, 48, , 9, 6, 
2015/3/17, 100, 50, , 9, 6, 
2015/3/18, 106, 59, , 9, 5, 
2015/3/19, 130, 86, , 20, 5, 
2015/3/20, 150, 79, , 22, 6, 
2015/3/21, 141, 41, , 9, 2, 
2015/3/22, 97, 63, , 13, 1, 
2015/3/23, 146, , , , , 
2014/10/1, 111, 25, , 5, 1, 
2014/10/2, 66, 38, , 7, 4, 
2014/10/3, 85, 49, , 6, , 
2014/10/4, 105, 49, , 7, , 
2014/10/5, 112, 60, , 8, 6, 
2014/10/6, 127, 48, , 7, 3, 
2014/10/7, 100, 33, , 8, 3, 
2014/10/8, 79, 37, , 12, 3, 
2014/10/9, 78, 44, , 16, 4, 
2014/10/10, 89, 68, , 8, 7, 
2014/10/11, 131, 43, , 9, 5, 
2014/10/12, 101, 52, , 9, 4, 
2014/10/13, 110, 42, , 11, 4, 
2014/10/14, 95, 32, , 12, 3, 
2014/10/15, 72, 35, , 14, 3, 
2014/10/16, 81, 28, , 16, 2, 
2014/10/17, 73, 31, , 9, 2, 
2014/10/18, 78, 31, , 9, 2, 
2014/10/19, 74, 16, , 13, 1, 
2014/10/20, 47, 36, , 14, 4, 
2014/10/21, 83, 20, , 14, 3, 
2014/10/22, 56, 9, , 4, 1, 
2014/10/23, 32, 23, , 4, 1, 
2014/10/24, 63, 26, , 4, 2, 
2014/10/25, 70, 58, , 7, 6, 
2014/10/26, 119, 46, , 12, 3, 
2014/10/27, 98, 52, , 13, 3, 
2014/10/28, 109, 64, , 20, 3, 
2014/10/29, 131, 63, , 21, 7, 
2014/10/30, 137, 60, , 14, 9, 
2014/10/31, 130, 71, , 10, 13, 
2014/11/1, 150, 62, , 6, 9, 
2014/11/2, 133, 81, , 15, 11, 
2014/11/3, 152, 35, , 15, 5, 
2014/11/4, 82, 22, , 7, 1, 
2014/11/5, 55, 46, , 17, 2, 
2014/11/6, 91, 44, , 16, 1, 
2014/11/7, 93, 27, , 12, , 
2014/11/8, 71, 34, , 8, , 
2014/11/9, 82, 48, , 9, 3, 
2014/11/10, 97, 49, , 8, 2, 
2014/11/11, 112, 54, , 10, 4, 
2014/11/12, 117, 54, , 5, 4, 
2014/11/13, 124, 50, , 9, 5, 
2014/11/14, 112, 52, , 7, 5, 
2014/11/15, 118, 44, , 8, 6, 
2014/11/16, 103, 43, , 7, 7, 
2014/11/17, 99, 38, , 6, 6, 
2014/11/18, 87, 35, , 5, 2, 
2014/11/19, 82, 28, , 5, , 
2014/11/20, 74, 28, , 5, , 
2014/11/21, 73, 38, , 7, 1, 
2014/11/22, 91, 47, , 8, 1, 
2014/11/23, 117, 46, , 10, , 
2014/11/24, 99, 48, , 16, 1, 
2014/11/25, 116, 77, , 12, 1, 
2014/11/26, 160, 54, , 10, 2, 
2014/11/27, 124, 49, , 9, 1, 
2014/11/28, 115, 42, , 8, 4, 
2014/11/29, 103, 44, , 10, 2, 
2014/11/30, 104, 40, , 8, 3, 
2014/12/1, 93, 47, , 7, , 
2014/12/2, 105, 59, , 9, , 
2014/12/3, 133, 75, , 9, , 
2014/12/4, 158, 55, , 9, 2, 
2014/12/5, 125, 61, , 7, 2, 
2014/12/6, 142, 50, , 6, 1, 
2014/12/7, 124, 50, , 13, 4, 
2014/12/8, 121, 56, , 13, 4, 
2014/12/9, 125, 77, , 12, 7, 
2014/12/10, 163, 80, , 18, 13, 
2014/12/11, 157, 22, , 12, 5, 
2014/12/12, 50, 55, , 17, 4, 
2014/12/13, 99, 93, , 18, 4, 
2014/12/14, 176, 105, , 20, 6, 
2014/12/15, 183, 103, , 14, 4, 
2014/12/16, 185, 48, , 17, 4, 
2014/12/17, 104, 49, , 16, 4, 
2014/12/18, 104, 19, , 13, 4, 
2014/12/19, 55, 13, , 6, 1, 
2014/12/20, 41, 17, , 7, , 
2014/12/21, 52, 12, , 8, 1, 
2014/12/22, 42, 11, , 6, 1, 
2014/12/23, 36, 13, , 6, 4, 
2014/12/24, 40, 14, , 5, 2, 
2014/12/25, 46, 18, , 5, , 
2014/12/26, 57, 44, , 9, 4, 
2014/12/27, 107, 37, , 5, 1, 
2014/12/28, 93, , , , , 
2014/7/1, 52, 15, , 10, , 
2014/7/2, 42, 19, , 9, 1, 
2014/7/3, 44, 20, , 9, 2, 
2014/7/4, 48, 24, , 9, 2, 
2014/7/5, 53, 21, , 9, 4, 
2014/7/6, 55, 27, , 11, 3, 
2014/7/7, 58, 32, , 11, 3, 
2014/7/8, 66, 22, , 12, 4, 
2014/7/9, 56, 13, , 7, 2, 
2014/7/10, 37, 20, , 4, 2, 
2014/7/11, 52, 17, , 6, 2, 
2014/7/12, 46, 20, , 7, 2, 
2014/7/13, 51, 20, , 11, 4, 
2014/7/14, 46, 23, , 13, 1, 
2014/7/15, 53, 24, , 9, , 
2014/7/16, 52, 25, , 9, 1, 
2014/7/17, 57, 29, , 13, 2, 
2014/7/18, 59, 27, , 7, 2, 
2014/7/19, 62, 25, , 6, 2, 
2014/7/20, 66, 22, , 5, 3, 
2014/7/21, 50, 23, , 4, 4, 
2014/7/22, 46, 22, , 5, 3, 
2014/7/23, 51, 16, , 7, 2, 
2014/7/24, 43, 27, , 6, 2, 
2014/7/25, 61, 25, , 7, 2, 
2014/7/26, 59, 27, , 5, 5, 
2014/7/27, 60, 28, , 6, 3, 
2014/7/28, 57, 30, , 6, 2, 
2014/7/29, 63, 21, , 6, 4, 
2014/7/30, 49, 28, , 11, , 
2014/7/31, 62, 36, , 8, 3, 
2014/8/1, 75, 30, , 4, 4, 
2014/8/2, 63, 26, , 7, 4, 
2014/8/3, 59, 22, , 15, 3, 
2014/8/4, 51, 24, , 12, 2, 
2014/8/5, 58, 13, , 5, 1, 
2014/8/6, 36, 21, , 11, 1, 
2014/8/7, 53, 24, , 9, 2, 
2014/8/8, 58, 23, , 7, 1, 
2014/8/9, 55, 16, , 7, 4, 
2014/8/10, 43, 24, , 10, 3, 
2014/8/11, 58, 19, , 12, 1, 
2014/8/12, 49, 23, , 7, 1, 
2014/8/13, 59, 13, , 11, 1, 
2014/8/14, 38, 16, , 7, 3, 
2014/8/15, 46, 10, , 7, 1, 
2014/8/16, 34, 14, , 6, 1, 
2014/8/17, 48, 15, , 12, 1, 
2014/8/18, 38, 16, , 13, 1, 
2014/8/19, 44, 20, , 15, 2, 
2014/8/20, 51, 16, , 9, , 
2014/8/21, 46, 24, , 7, , 
2014/8/22, 58, 31, , 8, 2, 
2014/8/23, 72, 12, , 8, 1, 
2014/8/24, 40, 14, , 12, 2, 
2014/8/25, 41, 18, , 13, , 
2014/8/26, 51, 20, , 11, 1, 
2014/8/27, 57, 20, , 13, 2, 
2014/8/28, 49, 26, , 14, 3, 
2014/8/29, 58, 29, , 10, , 
2014/8/30, 71, , , , , 
2014/9/3, 69, 23, , 5, 2, 
2014/9/4, 55, 33, , 5, 3, 
2014/9/5, 70, 47, , 9, 4, 
2014/9/6, 97, 35, , 8, 1, 
2014/9/7, 82, 29, , 12, 2, 
2014/9/8, 66, 35, , 14, 3, 
2014/9/9, 78, 22, , 4, 1, 
2014/9/10, 61, , , , , 
2014/9/12, 76, 36, , 8, , 
2014/9/13, 83, 31, , 5, , 
2014/9/14, 74, 44, , 7, 7, 
2014/9/15, 85, 39, , 7, 6, 
2014/9/16, 78, 39, , 7, 6, 
2014/9/17, 79, 46, , 11, 3, 
2014/9/18, 90, 49, , 9, 2, 
2014/9/19, 95, 40, , 9, , 
2014/9/20, 89, 29, , 11, , 
2014/9/21, 71, 15, , 14, 2, 
2014/9/22, 46, 14, , 10, 1, 
2014/9/23, 44, 26, , 10, 3, 
2014/9/24, 65, 31, , 12, 2, 
2014/9/25, 71, 19, , 15, 1, 
2014/9/26, 54, 25, , 10, 1, 
2014/9/27, 64, 34, , 10, 3, 
2014/9/28, 80, 39, , 14, 4, 
2014/9/29, 86, 38, , 16, 3, 
2014/9/30, 84, 50, , 10, 2, 
2014/4/1, 112, 45, , 10, 6, 
2014/4/2, 86, 59, , 19, 5, 
2014/4/3, 98, 47, , 10, 5, 
2014/4/4, 99, 40, , 6, 9, 
2014/4/5, 75, 41, , 10, 5, 
2014/4/6, 91, 50, , 21, 6, 
2014/4/7, 110, 38, , 15, 5, 
2014/4/8, 84, 18, , 11, 3, 
2014/4/9, 51, 18, , 14, 3, 
2014/4/10, 55, 38, , 11, 3, 
2014/4/11, 87, 46, , 8, 3, 
2014/4/12, 105, 47, , 11, 6, 
2014/4/13, 110, 34, , 16, 5, 
2014/4/14, 81, 18, , 12, 4, 
2014/4/15, 53, 20, , 8, 1, 
2014/4/16, 57, 22, , 7, 3, 
2014/4/17, 57, 41, , 14, 5, 
2014/4/18, 92, 37, , 8, 5, 
2014/4/19, 80, 22, , 5, 7, 
2014/4/20, 59, 20, , 6, 4, 
2014/4/21, 53, 32, , 10, 4, 
2014/4/22, 67, 37, , 15, 5, 
2014/4/23, 82, 36, , 8, 4, 
2014/4/24, 74, 29, , 7, 5, 
2014/4/25, 66, 18, , 5, 3, 
2014/4/26, 51, 22, , 5, 3, 
2014/4/27, 55, 31, , 8, 4, 
2014/4/28, 68, 26, , 7, 4, 
2014/4/29, 59, 40, , 14, 2, 
2014/4/30, 76, 41, , 12, 2, 
2014/5/1, 85, 37, , 6, 3, 
2014/5/2, 78, 18, , 3, 1, 
2014/5/3, 47, 13, , 3, 1, 
2014/5/4, 38, 22, , 7, 1, 
2014/5/5, 57, 40, , 11, 2, 
2014/5/6, 84, 30, , 16, 3, 
2014/5/7, 61, 21, , 13, 3, 
2014/5/8, 57, , , , , 
2014/5/12, 38, 16, , 11, 3, 
2014/5/13, 40, 16, , 8, 2, 
2014/5/14, 49, 14, , 4, 2, 
2014/5/15, 40, 9, , 5, 2, 
2014/5/16, 29, 16, , 7, 2, 
2014/5/17, 48, 24, , 8, 3, 
2014/5/18, 63, 15, , 7, 1, 
2014/5/19, 39, 24, , 11, 2, 
2014/5/20, 51, 19, , 8, 1, 
2014/5/21, 45, 23, , 7, 2, 
2014/5/22, 50, 33, , 8, 4, 
2014/5/23, 60, 33, , 11, 4, 
2014/5/24, 63, 20, , 6, 3, 
2014/5/25, 52, 26, , 6, 3, 
2014/5/26, 59, 27, , 12, 3, 
2014/5/27, 56, 20, , 13, 2, 
2014/5/28, 49, 12, , 7, 2, 
2014/5/29, 33, 14, , 4, 1, 
2014/5/30, 42, 24, , 6, 2, 
2014/5/31, 57, 14, , 5, 1, 
2014/6/1, 39, 13, , 12, 2, 
2014/6/2, 42, 16, , 11, 2, 
2014/6/3, 47, 23, , 9, 3, 
2014/6/4, 60, 23, , 10, 2, 
2014/6/5, 53, 22, , 12, 3, 
2014/6/6, 54, 31, , 10, 4, 
2014/6/7, 71, 27, , 7, 2, 
2014/6/8, 64, 30, , 11, 2, 
2014/6/9, 59, 38, , 16, 3, 
2014/6/10, 72, 25, , 9, 2, 
2014/6/11, 57, 24, , 12, 2, 
2014/6/12, 55, 17, , 10, 3, 
2014/6/13, 39, 13, , 9, 4, 
2014/6/14, 40, 22, , 6, 3, 
2014/6/15, 60, 22, , 8, 3, 
2014/6/16, 54, 22, , 11, 2, 
2014/6/17, 49, 23, , 11, 5, 
2014/6/18, 54, 17, , 8, 6, 
2014/6/19, 48, 15, , 7, 7, 
2014/6/20, 42, 16, , 7, 6, 
2014/6/21, 47, 11, , 7, 5, 
2014/6/22, 37, 16, , 11, 3, 
2014/6/23, 42, 23, , 10, 2, 
2014/6/24, 55, 21, , 8, 2, 
2014/6/25, 50, 10, , 5, 1, 
2014/6/26, 33, 29, , 8, 4, 
2014/6/27, 64, 30, , 8, 4, 
2014/6/28, 72, 21, , 7, 5, 
2014/6/29, 54, 13, , 12, 2, 
2014/6/30, 40, 20, , 11, 1, 
2014/1/1, 151, 66, , 13, 4, 
2014/1/2, 164, 91, , 17, 4, 
2014/1/3, 190, 78, , 16, 5, 
2014/1/4, 176, 44, , 12, 6, 
2014/1/5, 112, 34, , , , 
2014/1/6, 92, 76, , 16, 4, 
2014/1/7, 169, 63, , 12, 5, 
2014/1/8, 146, 56, , 21, 3, 
2014/1/9, 135, 18, , 10, 5, 
2014/1/10, 61, 25, , 13, 4, 
2014/1/11, 67, 10, , 5, 2, 
2014/1/12, 41, 29, , 12, 7, 
2014/1/13, 82, 62, , 13, 5, 
2014/1/14, 153, 41, , 15, 6, 
2014/1/15, 118, 49, , 13, 7, 
2014/1/16, 128, 71, , 17, 5, 
2014/1/17, 156, 47, , 12, 7, 
2014/1/18, 129, 28, , 6, 4, 
2014/1/19, 87, 16, , 5, 5, 
2014/1/20, 57, 21, , 6, 6, 
2014/1/21, 70, 26, , 7, 4, 
2014/1/22, 83, 41, , 10, 6, 
2014/1/23, 118, 35, , 6, 4, 
2014/1/24, 103, 24, , 4, 3, 
2014/1/25, 75, 37, , 7, 8, 
2014/1/26, 107, 47, , 11, 11, 
2014/1/27, 130, 27, , 6, 11, 
2014/1/28, 79, 31, , 8, 12, 
2014/1/29, 86, 31, , 6, 10, 
2014/1/30, 83, 40, , 11, 10, 
2014/1/31, 107, 43, , 12, 9, 
2014/2/1, 114, 47, , 15, 6, 
2014/2/2, 125, 72, , 17, 5, 
2014/2/3, 169, 98, , 26, 9, 
2014/2/4, 196, 62, , 15, 9, 
2014/2/5, 136, 59, , 21, 9, 
2014/2/6, 150, 66, , 27, 6, 
2014/2/7, 144, 55, , 15, 8, 
2014/2/8, 147, 46, , 13, 8, 
2014/2/9, 127, 32, , 16, 8, 
2014/2/10, 83, 25, , 17, 6, 
2014/2/11, 73, 47, , 16, 6, 
2014/2/12, 130, 72, , 18, 10, 
2014/2/13, 151, 43, , 18, 7, 
2014/2/14, 102, 52, , 12, 5, 
2014/2/15, 109, 47, , 12, 7, 
2014/2/16, 106, 45, , 18, 7, 
2014/2/17, 85, 90, , 20, 6, 
2014/2/18, 148, 80, , 19, 9, 
2014/2/19, 152, 63, , 17, 8, 
2014/2/20, 121, 88, , 17, 6, 
2014/2/21, 151, 59, , 16, 8, 
2014/2/22, 134, 53, , 10, 4, 
2014/2/23, 118, 54, , 8, 4, 
2014/2/24, 113, 53, , 9, 5, 
2014/2/25, 108, 62, , 10, 7, 
2014/2/26, 136, 94, , 9, 3, 
2014/2/27, 168, , , , , 
2014/3/3, 88, 38, , 6, 9, 
2014/3/4, 88, 37, , 5, 4, 
2014/3/5, 87, 38, , 7, 3, 
2014/3/6, 90, 43, , 6, 4, 
2014/3/7, 97, 37, , 8, 3, 
2014/3/8, 88, 50, , 8, 5, 
2014/3/9, 116, 49, , 12, 10, 
2014/3/10, 103, 84, , 22, 8, 
2014/3/11, 152, 67, , 17, 4, 
2014/3/12, 127, 89, , 23, 9, 
2014/3/13, 147, 84, , 27, 15, 
2014/3/14, 150, 53, , 13, 8, 
2014/3/15, 103, 12, , 5, 6, 
2014/3/16, 41, 17, , 8, 4, 
2014/3/17, 49, 33, , 12, 3, 
2014/3/18, 73, 21, , 10, 2, 
2014/3/19, 61, 40, , 15, 2, 
2014/3/20, 79, 50, , 20, 3, 
2014/3/21, 94, 41, , 13, 5, 
2014/3/22, 78, 33, , 12, 4, 
2014/3/23, 75, 25, , 13, 5, 
2014/3/24, 69, 29, , 12, 4, 
2014/3/25, 68, 56, , 8, 4, 
2014/3/26, 113, 46, , 10, 5, 
2014/3/27, 107, 47, , 13, 3, 
2014/3/28, 101, 62, , 13, 4, 
2014/3/29, 118, 57, , 11, 4, 
2014/3/30, 117, 62, , 22, 7, 
2014/3/31, 123, 54, , 15, 6, 
2024/12/31, , 35, , 11, 2, 
2024/1/6, , 13, , 2, , 
2023/6/29, , 15, , 10, 1, 
2022/3/26, , 11, , 6, 1, 
2021/11/30, , 15, , 13, 3, 2
2021/12/25, , 52, , 12, 4, 9
2021/8/14, , 24, , 7, 1, 2
2020/10/1, , 19, , 14, 2, 3
2020/10/2, , 19, , 14, 3, 3
2020/10/3, , 12, , 14, 2, 3
2020/9/30, , 10, , 13, 2, 3
2020/3/31, , 44, , 13, 3, 5
2020/5/12, , 15, , 6, 2, 1
2019/12/31, , 23, , 7, 3, 1
2018/12/31, , 19, , 8, 4, 8
2018/9/9, , 28, 41, 11, 2, 6
2017/9/9, , 24, , 15, 3, 7
2016/10/6, , 37, , 18, 4, 6
2016/10/28, , 16, , 9, 2, 4
2016/10/29, , 14, , 8, 2, 4
2016/10/30, , 24, , 14, 3, 5
2016/10/31, , 26, , 13, 4, 6
2016/11/1, , 17, , 14, 4, 5
2016/11/2, , 7, , 13, 3, 5
2016/1/1, , 45, , 6, 9, 
2015/7/29, , 18, , 17, 1, 
2015/4/8, , 29, , 10, 2, 
2015/4/12, , 21, , 4, 2, 
2015/4/26, , 34, , 19, 8, 
2015/5/2, , 25, , 7, , 
2015/5/10, , 36, , 11, , 
2014/12/31, , 48, , 9, 7, 
2015/1/7, , 61, , 21, 9, 
2015/1/11, , 16, , 11, 3, 
2015/1/25, , 63, , 22, 7, 
2015/3/8, , 89, , 22, 6, 
2014/9/2, , 28, , 4, 1, 
2014/9/11, , 35, , 9, 3, 
2014/5/11, , 14, , 12, 4, 
2013/12/31, , 61, , , , 
2014/3/2, , 40, , 7, 9, 
2023/6/28, , , , 7, 1, 
2015/1/24, , , , , 4, 
