date, pm25, pm10, o3, no2, so2, co
2023/6/18, 57, 22, 57, 10, 2, 
2023/6/19, 59, 28, 65, 9, 1, 
2023/6/20, 62, 34, 43, 11, 2, 
2023/6/21, 70, 21, 44, 7, 1, 
2023/6/22, 52, 37, 19, 12, 2, 
2023/6/23, 61, 22, 22, 7, 1, 
2023/6/24, 40, 25, 39, 4, 1, 
2023/6/25, 46, 21, 59, 8, 1, 
2023/6/26, 41, 20, 35, 8, 1, 
2023/6/27, 54, 15, 31, 6, 1, 
2023/6/30, 32, 18, 36, 4, 1, 
2023/1/2, 133, 21, 8, 16, 3, 
2023/1/3, 70, 32, 23, 15, 3, 
2023/1/4, 88, 5, 20, 7, 3, 
2023/1/5, 13, 14, 18, 8, 2, 
2023/1/6, 38, 32, 11, 10, 2, 
2023/1/7, 73, 33, 6, 8, 2, 
2023/1/8, 103, 31, 7, 15, 2, 
2023/1/9, 90, 13, 13, 15, 1, 
2023/1/10, 55, 25, 15, 12, 1, 
2023/1/11, 73, 25, 11, 18, 2, 
2023/1/12, 76, 14, 21, 15, 1, 
2023/1/13, 32, 14, 8, 13, 1, 
2023/1/14, 37, 6, 26, 5, 1, 
2023/1/15, 23, 13, 14, 10, 2, 
2023/1/16, 47, 23, 9, 18, 2, 
2023/1/17, 58, 13, 20, 14, 2, 
2023/1/18, 52, 30, , 13, 2, 
2023/1/19, 101, 24, 11, 10, 2, 
2023/1/20, 83, 14, 13, 10, 1, 
2023/1/21, 48, 21, 13, 6, 2, 
2023/1/22, 79, 20, 3, 8, 1, 
2023/1/23, 77, 14, 12, 6, 1, 
2023/1/24, 62, 11, 15, 9, , 
2023/1/25, 40, 23, 17, 6, 1, 
2023/1/26, 77, 26, 21, 5, 2, 
2023/1/27, 83, 22, 20, 3, 1, 
2023/1/28, 72, 16, 25, 5, 2, 
2023/1/29, 60, 18, 20, 9, 3, 
2023/1/30, 65, 13, 22, 9, 2, 
2023/1/31, 39, 9, 23, 7, 1, 
2023/2/1, 29, 9, 24, 6, 1, 
2023/2/2, 23, 10, 26, 11, 1, 
2023/2/3, 36, 8, 24, 3, 1, 
2023/2/4, 29, 11, 22, 2, 1, 
2023/2/5, 42, 25, 20, 8, 1, 
2023/2/6, 77, 65, 6, 22, 9, 
2023/2/7, 172, 35, 22, 15, 3, 
2023/2/8, 123, 60, 19, 22, 3, 
2023/2/9, 146, 43, 23, 17, 4, 
2023/2/10, 122, 35, 22, 9, 2, 
2023/2/11, 109, 18, 26, 9, 1, 
2023/2/12, 61, 32, 18, 14, 3, 
2023/2/13, 97, 22, 17, 11, 2, 
2023/2/14, 69, 33, 25, 10, 2, 
2023/2/15, 87, 47, 18, 15, 2, 
2023/2/16, 123, 26, 20, 15, 2, 
2023/2/17, 87, 6, 31, 5, 1, 
2023/2/18, 21, 6, 25, 4, 1, 
2023/2/19, 23, 12, 29, 8, 2, 
2023/2/20, 36, 8, 27, 6, 1, 
2023/2/21, 20, 25, 18, 13, 2, 
2023/2/22, 51, 27, 12, 11, 5, 
2023/2/23, 82, 27, 13, 16, 1, 
2023/2/24, 82, 7, 18, 5, 1, 
2023/2/25, 30, 7, 21, 2, , 
2023/2/26, 31, 10, 19, 3, , 
2023/2/27, 40, 25, 22, 9, 1, 
2023/2/28, 72, 47, 19, 16, 1, 
2023/3/1, 126, 51, 22, 14, 2, 
2023/3/2, 136, 48, 13, 14, 1, 
2023/3/3, 136, 29, 17, 6, 1, 
2023/3/4, 87, 12, 20, 6, 1, 
2023/3/5, 41, 17, 19, 13, 2, 
2023/3/6, 54, 26, 19, 14, 2, 
2023/3/7, 78, 14, 21, 9, 1, 
2023/3/8, 52, 15, 14, 14, 1, 
2023/3/9, 48, 16, 22, 10, 1, 
2023/3/10, 48, 7, 21, 6, 1, 
2023/3/11, 23, 11, 24, 6, 1, 
2023/3/12, 44, 13, 21, 12, 1, 
2023/3/13, 30, 15, 20, 13, 1, 
2023/3/14, 33, 16, 21, 8, , 
2023/3/15, 29, 27, 18, 12, 1, 
2023/3/16, 61, 37, 25, 9, 1, 
2023/3/17, 92, 30, 26, 11, 4, 
2023/3/18, 79, 42, 28, 12, 1, 
2023/3/19, 108, 41, 19, 18, 2, 
2023/3/20, 115, 31, 11, 13, 1, 
2023/3/21, 84, 39, 13, 15, 1, 
2023/3/22, 81, 29, 23, 17, 1, 
2023/3/23, 57, 22, 23, 13, 1, 
2023/3/24, 50, 12, 23, 8, 1, 
2023/3/25, 33, 9, 22, 7, 1, 
2023/3/26, 30, 11, 22, 6, , 
2023/3/27, 38, 13, 23, 8, 1, 
2023/3/28, 40, 19, 26, 15, 2, 
2023/3/29, 52, 23, 22, 15, 1, 
2023/3/30, 45, 15, 23, 12, 1, 
2023/3/31, 36, 10, 24, 6, 1, 
2022/10/1, 64, 11, 21, 5, 1, 
2022/10/2, 20, 13, 16, 7, 1, 
2022/10/3, 23, 18, 16, 9, 1, 
2022/10/4, 30, 32, 12, 11, 1, 
2022/10/5, 56, 28, 20, 14, 1, 
2022/10/6, 52, 26, 21, 8, 1, 
2022/10/7, 55, 28, 26, 8, 1, 
2022/10/8, 71, 17, 20, 5, 1, 
2022/10/9, 33, 19, 16, 9, 1, 
2022/10/10, 52, 30, 11, 13, 1, 
2022/10/11, 71, 33, 22, 9, 1, 
2022/10/12, 66, 31, 17, 9, 2, 
2022/10/13, 88, 44, 2, 13, 1, 
2022/10/14, 99, 25, 23, 7, 1, 
2022/10/15, 74, 25, 15, 11, 1, 
2022/10/16, 61, 35, 18, 13, 1, 
2022/10/17, 65, 32, 23, 14, 2, 
2022/10/18, 69, 10, 18, 9, 1, 
2022/10/19, 24, 14, 21, 8, 2, 
2022/10/20, 37, 32, 2, 13, 2, 
2022/10/21, 81, 39, 9, 12, 1, 
2022/10/22, 97, 39, 15, 10, 1, 
2022/10/23, 60, 29, 7, 12, 1, 
2022/10/24, 61, 19, 14, 12, 1, 
2022/10/25, 46, 35, 16, 14, 2, 
2022/10/26, 49, 40, 13, 14, 1, 
2022/10/27, 69, 41, 7, 14, 1, 
2022/10/28, 81, 30, 14, 10, 2, 
2022/10/29, 63, 32, 12, 11, 2, 
2022/10/30, 66, 48, 9, 13, 2, 
2022/10/31, 74, 44, 7, 7, 2, 
2022/11/1, 85, 30, 16, 11, 2, 
2022/11/2, 59, 39, 6, 10, 2, 
2022/11/3, 69, 35, 8, 10, 5, 
2022/11/4, 70, 23, 13, 9, 1, 
2022/11/5, 50, 28, 13, 4, 1, 
2022/11/6, 52, 28, 11, 12, 1, 
2022/11/7, 55, 37, 11, 13, 1, 
2022/11/8, 63, 54, 3, 15, 2, 
2022/11/9, 105, 40, 1, 14, 2, 
2022/11/10, 105, 31, 13, 11, 2, 
2022/11/11, 80, 31, 14, 12, 2, 
2022/11/12, 84, 39, 12, 7, 2, 
2022/11/13, 102, 24, 7, 5, 1, 
2022/11/14, 70, 35, 1, 12, 2, 
2022/11/15, 88, 28, 9, 7, 2, 
2022/11/16, 82, 7, 9, 3, 1, 
2022/11/17, 21, 16, 13, 5, 1, 
2022/11/18, 63, 23, 9, 6, 2, 
2022/11/19, 76, 58, 1, 9, 2, 
2022/11/20, 160, 63, , 11, 3, 
2022/11/21, 159, 41, 4, 9, 3, 
2022/11/22, 115, 29, 6, 7, 3, 
2022/11/23, 90, 24, 3, 11, 3, 
2022/11/24, 78, 55, 1, 15, 4, 
2022/11/25, 143, 39, 5, 12, 3, 
2022/11/26, 116, 22, 6, 7, 2, 
2022/11/27, 71, 29, 3, 9, 5, 
2022/11/28, 92, 32, 8, 8, 1, 
2022/11/29, 103, 30, 11, 8, 1, 
2022/11/30, 90, 23, 13, 6, 4, 
2022/12/1, 72, 23, 11, 5, 2, 
2022/12/2, 71, 51, 2, 7, 2, 
2022/12/3, 135, 22, 5, 4, 1, 
2022/12/4, 82, 27, 4, 9, 2, 
2022/12/5, 88, 29, , 9, 2, 
2022/12/6, 95, 12, 15, 4, 2, 
2022/12/7, 43, 27, 13, , 1, 
2022/12/8, 55, 42, 7, 6, 2, 
2022/12/9, 102, 18, 7, , , 
2022/12/10, 64, 16, 14, , 1, 
2022/12/11, 61, 22, 15, , 3, 
2022/12/12, 73, 16, 13, 18, 2, 
2022/12/13, 59, 44, 3, 16, 6, 
2022/12/14, 128, 45, 8, 18, 7, 
2022/12/15, 131, 36, 8, 10, 4, 
2022/12/16, 108, 44, 9, 11, 3, 
2022/12/17, 132, 39, 13, 12, 3, 
2022/12/18, 113, 61, 8, 26, 4, 
2022/12/19, 164, 60, 3, 34, 6, 
2022/12/20, 163, 56, 1, 23, 5, 
2022/12/21, 154, 49, 14, 22, 4, 
2022/12/22, 135, 20, 8, 21, 1, 
2022/12/23, 62, 21, 16, 11, 1, 
2022/12/24, 68, 23, 11, 11, 2, 
2022/12/25, 71, 23, 8, 12, 2, 
2022/12/26, 90, 10, 23, 7, 1, 
2022/12/27, 28, 20, 17, 18, 1, 
2022/12/28, 44, 27, 10, 23, 2, 
2022/12/29, 53, 38, 2, 19, 3, 
2022/12/30, 97, 31, 21, 10, 3, 
2022/12/31, 92, 33, 14, 13, 2, 
2023/1/1, 149, 45, , 16, 2, 
2022/7/1, 62, 15, 21, 4, 1, 
2022/7/2, 45, 13, 45, 3, 1, 
2022/7/3, 39, 21, 52, 6, 1, 
2022/7/4, 37, 18, 25, 8, 1, 
2022/7/5, 41, 14, 34, 3, 1, 
2022/7/6, 30, 20, 33, 6, 1, 
2022/7/7, 32, 14, 16, 8, , 
2022/7/8, 32, 16, 26, 4, , 
2022/7/9, 24, 12, 19, 3, , 
2022/7/10, 23, 11, 17, 6, 1, 
2022/7/11, 13, 13, 18, 6, , 
2022/7/12, 18, 15, 29, 7, 1, 
2022/7/13, 16, 25, 42, 10, , 
2022/7/14, 28, 20, 31, 4, , 
2022/7/15, 21, 16, 34, 5, 1, 
2022/7/16, 20, 12, 31, 4, , 
2022/7/17, 17, 17, 45, 8, 1, 
2022/7/18, 20, 22, 48, 10, 1, 
2022/7/19, 27, 27, 68, 11, 1, 
2022/7/20, 37, 21, 50, 7, 3, 
2022/7/21, 41, 32, 80, 11, 2, 
2022/7/22, 56, 28, 59, 8, , 
2022/7/23, 57, 19, 45, 3, , 
2022/7/24, 40, 20, 55, 6, 1, 
2022/7/25, 23, 27, 30, 9, 1, 
2022/7/26, 45, 21, 36, 6, 1, 
2022/7/27, 45, 19, 44, 3, 1, 
2022/7/28, 20, 19, 47, 4, 2, 
2022/7/29, 30, 13, 29, 6, 1, 
2022/7/30, 43, 8, 20, 5, , 
2022/7/31, 18, 18, 40, 8, 1, 
2022/8/1, 38, 23, 35, 6, 1, 
2022/8/2, 56, 25, 48, 6, , 
2022/8/3, 58, 22, 51, 6, 2, 
2022/8/4, 51, 30, 77, 10, 3, 
2022/8/5, 53, 18, 29, 6, 1, 
2022/8/6, 41, 11, 31, 2, , 
2022/8/7, 22, 19, 30, 3, 1, 
2022/8/8, 14, 24, 35, 3, 1, 
2022/8/9, 19, 19, 36, 4, 2, 
2022/8/10, 20, 14, 26, 4, 1, 
2022/8/11, 17, 15, 40, 4, 3, 
2022/8/12, 37, 13, 27, 2, 1, 
2022/8/13, 46, 13, 32, 2, 1, 
2022/8/14, 38, , 34, 5, 2, 
2022/8/15, 61, 27, 33, 10, 11, 
2022/8/16, 52, 33, 45, 9, 8, 
2022/8/17, 61, 28, 46, 6, 5, 
2022/8/18, 64, 34, 57, 6, 2, 
2022/8/19, 62, 23, 40, 6, 2, 
2022/8/20, 45, 23, 24, 4, 2, 
2022/8/21, 45, 20, 14, 7, 10, 
2022/8/22, 40, 16, 36, 9, 5, 
2022/8/23, 43, 33, 32, 6, 4, 
2022/8/24, 50, 45, 45, 7, 7, 
2022/8/25, 43, 30, 43, 8, 5, 
2022/8/26, 44, 27, 50, 9, 4, 
2022/8/27, 52, 16, 32, 6, 2, 
2022/8/28, 37, 21, 32, 7, 4, 
2022/8/29, 40, 13, 35, 7, 6, 
2022/8/30, 33, 12, 26, 4, 4, 
2022/8/31, 19, 13, 28, 3, 2, 
2022/9/1, 13, 12, 29, 4, 3, 
2022/9/2, 14, 11, 25, 2, , 
2022/9/3, 28, 11, 16, 5, 2, 
2022/9/4, 41, 12, 36, 4, 2, 
2022/9/5, 40, 16, 34, 3, 1, 
2022/9/6, 28, 19, 38, 5, 2, 
2022/9/7, 38, 26, 38, 6, 2, 
2022/9/8, 58, 17, 36, 8, 6, 
2022/9/9, 33, 19, 20, 4, 2, 
2022/9/10, 44, 15, 21, 5, 3, 
2022/9/11, 32, 17, 30, 6, 6, 
2022/9/12, 27, 16, 31, 10, 11, 
2022/9/13, 38, 10, 18, 13, 14, 
2022/9/14, 33, 10, 19, 10, 11, 
2022/9/15, 30, 15, 20, 9, 8, 
2022/9/16, 33, 14, 19, 7, 5, 
2022/9/17, 31, 11, 19, 4, 3, 
2022/9/18, 20, 10, 17, 8, 9, 
2022/9/19, 21, 12, 17, 8, 9, 
2022/9/20, 35, 13, 13, 9, 7, 
2022/9/21, 38, 14, 13, 9, 9, 
2022/9/22, 37, 26, 16, 9, 21, 
2022/9/23, 49, 22, 25, 5, 20, 
2022/9/24, 58, 29, 11, 5, 11, 
2022/9/25, 77, 32, 7, 8, 18, 
2022/9/26, 83, 18, 19, 6, 2, 
2022/9/27, 56, 12, 21, 9, 1, 
2022/9/28, 24, 18, 21, 10, 1, 
2022/9/29, 35, 18, 4, 5, 1, 
2022/9/30, 59, 26, 20, 7, 1, 
2022/4/1, 36, 15, 24, 5, 1, 
2022/4/2, 52, 18, 30, 4, 1, 
2022/4/3, 45, 20, 30, 9, 2, 
2022/4/4, 55, 12, 28, 12, 4, 
2022/4/5, 38, 10, 19, 10, 5, 
2022/4/6, 28, 17, 29, 11, 4, 
2022/4/7, 33, 10, 29, 5, 2, 
2022/4/8, 9, 15, 24, 7, 2, 
2022/4/9, 40, 19, 28, 6, 2, 
2022/4/10, 51, 20, 27, 10, 3, 
2022/4/11, 50, 33, 34, 11, 4, 
2022/4/12, 71, 31, 39, 10, 7, 
2022/4/13, 73, 30, 45, 15, 6, 
2022/4/14, 67, 30, 17, 14, 3, 
2022/4/15, 64, 9, 30, 2, 1, 
2022/4/16, 27, 11, 33, 2, 1, 
2022/4/17, 34, 16, 34, 5, 2, 
2022/4/18, 48, 15, 34, 5, 2, 
2022/4/19, 48, 34, 24, 12, 3, 
2022/4/20, 89, 34, 26, 11, 4, 
2022/4/21, 93, 26, 16, 8, 3, 
2022/4/22, 77, 15, 34, 5, 2, 
2022/4/23, 49, 27, 24, 7, 3, 
2022/4/24, 80, 16, 21, 12, 2, 
2022/4/25, 46, 21, 20, 8, 2, 
2022/4/26, 57, 28, 20, 12, 2, 
2022/4/27, 71, 23, 37, 9, 1, 
2022/4/28, 49, 35, 35, 13, 2, 
2022/4/29, 65, 24, 41, 10, 2, 
2022/4/30, 57, 28, 41, 10, 3, 
2022/5/1, 84, 25, 45, 11, 3, 
2022/5/2, 73, 32, 41, 9, 3, 
2022/5/3, 71, 22, 41, 6, 3, 
2022/5/4, 48, 23, 33, 9, 3, 
2022/5/5, 46, 25, 20, 12, 2, 
2022/5/6, 61, 22, 32, 7, 1, 
2022/5/7, 58, 25, 32, 7, 2, 
2022/5/8, 66, 14, 35, 4, 1, 
2022/5/9, 32, 19, 37, 7, 3, 
2022/5/10, 33, 25, 40, 12, 1, 
2022/5/11, 47, 33, 38, 10, 1, 
2022/5/12, 39, 32, 33, 9, 2, 
2022/5/13, 28, 22, 36, 5, 2, 
2022/5/14, 40, 20, 35, 6, 2, 
2022/5/15, 47, 19, 43, 8, 1, 
2022/5/16, 26, 18, 33, 6, 3, 
2022/5/17, 28, 14, 31, 4, 1, 
2022/5/18, 13, 22, 42, 12, 1, 
2022/5/19, 31, 29, 37, 13, 1, 
2022/5/20, 35, 24, 35, 6, 1, 
2022/5/21, 19, 12, 29, 2, 2, 
2022/5/22, 15, 13, 34, 4, 1, 
2022/5/23, 19, 21, 21, 9, 4, 
2022/5/24, 44, 22, 13, 9, 1, 
2022/5/25, 52, 18, 33, 7, 1, 
2022/5/26, 31, 13, 25, 8, 1, 
2022/5/27, 14, 13, 26, 5, 1, 
2022/5/28, 21, 11, 35, 4, 1, 
2022/5/29, 21, 17, 33, 7, 1, 
2022/5/30, 39, 22, 38, 7, 3, 
2022/5/31, 43, 19, 39, 12, 2, 
2022/6/1, 38, 18, 39, 10, 1, 
2022/6/2, 34, 19, 45, 6, 2, 
2022/6/3, 33, 19, 25, 6, 2, 
2022/6/4, 54, 20, 47, 3, 1, 
2022/6/5, 52, 24, 41, 8, 3, 
2022/6/6, 50, 26, 41, 7, 2, 
2022/6/7, 42, 17, 18, 4, 1, 
2022/6/8, 44, 19, 23, 9, 1, 
2022/6/9, 51, 20, 22, 7, 1, 
2022/6/10, 48, 15, 36, 2, 1, 
2022/6/11, 35, 16, 39, 5, 1, 
2022/6/12, 35, 19, 31, 8, 2, 
2022/6/13, 35, 17, 31, 6, 1, 
2022/6/14, 24, , 44, 6, 2, 
2022/6/15, 27, , 42, 5, 2, 
2022/6/16, 42, 21, 28, 5, 1, 
2022/6/17, 40, 18, 37, 7, 3, 
2022/6/18, 41, 21, 33, 8, 2, 
2022/6/19, 37, 23, 43, 10, 2, 
2022/6/20, 32, 15, 27, 5, 1, 
2022/6/21, 18, 17, 34, 7, 1, 
2022/6/22, 25, 19, 36, 6, 1, 
2022/6/23, 27, 16, 34, 6, 2, 
2022/6/24, 35, 17, 40, 4, 3, 
2022/6/25, 43, 18, 48, 5, 4, 
2022/6/26, 46, 20, 43, 6, 3, 
2022/6/27, 47, 31, 28, 8, 2, 
2022/6/28, 54, 29, 54, 6, 1, 
2022/6/29, 58, 35, 54, 7, 2, 
2022/6/30, 66, 33, 64, 9, 4, 
2022/1/3, 22, 8, 19, 13, 3, 4
2022/1/4, 18, 11, 19, 12, 3, 4
2022/1/5, 31, 9, 17, 3, 3, 3
2022/1/6, 20, 33, 6, 17, 2, 6
2022/1/7, 63, 52, 3, 17, 2, 9
2022/1/8, 120, 52, 8, 12, 3, 8
2022/1/9, 131, 39, 13, 7, 2, 7
2022/1/10, 110, 29, 13, 6, 1, 4
2022/1/11, 80, 34, 12, 9, 3, 4
2022/1/12, 81, 33, 10, 10, 5, 5
2022/1/13, 83, 23, 15, 9, 3, 5
2022/1/14, 65, 27, 13, 9, 3, 5
2022/1/15, 70, 46, 11, 14, 4, 7
2022/1/16, 123, 14, 15, 7, 2, 5
2022/1/17, 39, 20, 13, 10, 4, 4
2022/1/18, 50, 31, 12, 17, 4, 7
2022/1/19, 69, 16, 16, 8, 3, 5
2022/1/20, 38, 15, 15, 9, 3, 5
2022/1/21, 35, 14, 13, 9, 3, 5
2022/1/22, 41, 20, 13, 5, 4, 5
2022/1/23, 59, 45, 6, 19, 5, 7
2022/1/24, 107, 43, 7, 14, 6, 7
2022/1/25, 101, 24, 7, 12, 3, 6
2022/1/26, 74, 21, 8, 9, 3, 6
2022/1/27, 63, 11, 16, 7, 2, 5
2022/1/28, 26, 14, 16, 7, 3, 5
2022/1/29, 37, 12, 21, 2, 2, 5
2022/1/30, 17, 32, 19, 13, 3, 6
2022/1/31, 42, 32, 18, 12, 4, 7
2022/2/1, 74, 9, 16, 8, 2, 6
2022/2/2, 23, 17, 14, 14, 2, 6
2022/2/3, 47, 21, 13, 16, 2, 7
2022/2/4, 57, 13, 20, 6, 2, 6
2022/2/5, 36, 8, 23, 5, 3, 6
2022/2/6, 23, 8, 19, 9, 3, 6
2022/2/7, 18, 17, 16, 7, 2, 6
2022/2/8, 33, 15, 16, 8, 2, 7
2022/2/9, 46, 23, 16, 15, 3, 5
2022/2/10, 48, 20, 16, 11, 2, 2
2022/2/11, 50, 23, 19, 9, 2, 1
2022/2/12, 50, 44, 16, 14, , 4
2022/2/13, 86, 39, 19, 18, 1, 5
2022/2/14, 89, 53, 12, 21, 2, 7
2022/2/15, 113, 39, 13, 12, 2, 6
2022/2/16, 89, 8, 17, 5, 2, 2
2022/2/17, 8, 12, 15, 9, 1, 2
2022/2/18, 20, 12, 17, 4, 1, 1
2022/2/19, 16, 14, 16, 7, 2, 2
2022/2/20, 32, 9, 16, 10, 2, 2
2022/2/21, 15, 15, 14, 10, 1, 2
2022/2/22, 29, 19, 16, 10, 1, 2
2022/2/23, 33, 36, 18, 16, 1, 4
2022/2/24, 55, 27, 14, 17, 1, 3
2022/2/25, 48, 35, 11, 15, 2, 4
2022/2/26, 87, 20, 16, 5, , 3
2022/2/27, 66, 19, 14, 6, 1, 2
2022/2/28, 50, 31, 15, 14, 1, 4
2022/3/1, 78, 37, 16, 16, 3, 6
2022/3/2, 114, 51, 18, 16, 8, 5
2022/3/3, 133, 26, 14, 7, 2, 3
2022/3/4, 72, 23, 18, 3, 2, 2
2022/3/5, 64, 20, 19, 3, 2, 2
2022/3/6, 62, 26, 17, 11, 2, 3
2022/3/7, 73, 21, 16, 8, 6, 3
2022/3/8, 62, 39, 17, 11, 7, 4
2022/3/9, 109, 18, 21, 4, 3, 3
2022/3/10, 55, 29, 20, 7, 6, 3
2022/3/11, 74, 44, 21, 12, 4, 5
2022/3/12, 108, 49, 24, 9, 6, 6
2022/3/13, 131, 51, 21, 16, 6, 6
2022/3/14, 115, 52, 25, 16, 6, 7
2022/3/15, 119, 57, 22, 16, 5, 6
2022/3/16, 126, 48, 27, 7, 5, 4
2022/3/17, 109, 36, 31, 7, 6, 4
2022/3/18, 87, 44, 37, 8, 5, 4
2022/3/19, 108, 37, 37, 8, 5, 4
2022/3/20, 110, 46, 38, 15, 5, 5
2022/3/21, 115, 53, 36, 18, 4, 6
2022/3/22, 126, 53, 32, 25, 3, 8
2022/3/23, 106, 42, 35, 12, 3, 6
2022/3/24, 98, , , , , 
2022/3/27, 26, 35, 34, 15, 3, 
2022/3/28, 76, 35, 23, 17, 4, 
2022/3/29, 80, 34, 32, 9, 2, 
2022/3/30, 74, 13, 22, 4, 1, 
2022/3/31, 53, 10, 19, 5, 1, 
2021/10/30, 102, 37, 24, 11, 3, 5
2021/10/31, 79, 28, 22, 9, 3, 5
2021/11/1, 93, 33, 6, 14, 3, 5
2021/11/2, 99, 31, 18, 10, 3, 4
2021/11/3, 46, 20, 18, 9, 5, 3
2021/11/4, 42, 13, 18, 9, 3, 3
2021/11/5, 31, 12, 18, 11, 2, 4
2021/11/6, 56, 25, 19, 6, 2, 5
2021/11/7, 87, 27, 15, 10, 3, 4
2021/11/8, 47, 18, 7, 10, 2, 4
2021/11/9, 73, 23, 1, 12, 2, 7
2021/11/10, 111, 35, 7, 11, 3, 9
2021/11/11, 153, 55, 9, 10, 4, 5
2021/11/12, 130, 51, 8, 8, 3, 5
2021/11/13, 134, 47, 8, 7, 4, 6
2021/11/14, 127, 47, 5, 7, 4, 5
2021/11/15, 121, 42, 4, 10, 3, 5
2021/11/16, 110, 39, 9, 11, 3, 6
2021/11/17, 102, 45, 13, 9, 4, 5
2021/11/18, 63, 22, 15, 7, 3, 3
2021/11/19, 47, 13, 19, 6, 3, 2
2021/11/20, 53, 15, 15, 7, 4, 3
2021/11/21, 57, 16, 17, 11, 3, 3
2021/11/22, 73, 25, 16, 9, 3, 2
2021/11/23, 48, 20, 13, 17, 3, 4
2021/11/24, 56, 25, 2, 17, 4, 8
2021/11/25, 135, 63, 1, 12, 3, 8
2021/11/26, 134, 49, 8, 10, 4, 5
2021/11/27, 77, 26, 5, 8, 3, 6
2021/11/28, 121, 40, 10, 11, 4, 4
2021/11/29, 81, 22, 21, 7, 3, 2
2021/12/1, 49, 10, 21, 10, 3, 1
2021/12/2, 28, 14, 18, 14, 3, 2
2021/12/3, 48, 20, 14, 14, 2, 2
2021/12/4, 63, 29, 18, 10, 3, 3
2021/12/5, 79, 27, , 10, 2, 5
2021/12/6, 112, 41, 4, 6, 2, 2
2021/12/7, 87, 31, 13, 6, 2, 2
2021/12/8, 84, 29, 9, 7, 3, 3
2021/12/9, 96, 31, 1, 16, 5, 6
2021/12/10, 154, 63, 3, 15, 5, 7
2021/12/11, 146, 56, 9, 9, 3, 4
2021/12/12, 120, 46, 3, 20, 4, 9
2021/12/13, 176, 83, 1, 18, 4, 11
2021/12/14, 197, 104, 4, 15, 7, 6
2021/12/15, 144, 57, 16, 12, 4, 4
2021/12/16, 87, 31, 16, 6, 2, 2
2021/12/17, 48, 16, 14, 7, 2, 2
2021/12/18, 61, , 20, 5, 2, 2
2021/12/19, 38, , 16, 7, 2, 2
2021/12/20, 30, 7, 13, 15, 3, 3
2021/12/21, 60, 23, 4, 20, 6, 7
2021/12/22, 120, 53, 14, 18, 3, 13
2021/12/23, 163, 72, , , , 
2021/12/26, 139, 42, 14, 9, 4, 8
2021/12/27, 135, 48, 14, 7, 3, 6
2021/12/28, 97, 31, 2, 14, 3, 7
2021/12/29, 130, 50, 3, 18, 4, 12
2021/12/30, 153, 49, 19, 7, 3, 4
2021/12/31, 35, 11, 16, 5, 2, 4
2022/1/1, 45, 16, 14, 9, 2, 5
2022/1/2, 57, 19, 24, 6, 2, 4
2021/7/1, 41, 18, 28, 8, 1, 
2021/7/2, 37, 21, 24, 7, 1, 
2021/7/3, 50, 20, 45, 6, 1, 
2021/7/4, 52, 22, 50, 8, 2, 
2021/7/5, 51, 26, 54, 7, 2, 
2021/7/6, 58, 28, 53, 7, 2, 
2021/7/7, 63, 30, 57, 7, 2, 1
2021/7/8, 63, 25, 41, 8, 1, 1
2021/7/9, 61, 12, 41, 3, 1, 
2021/7/10, 21, 17, 35, 4, 2, 
2021/7/11, 51, 18, 25, 10, 1, 1
2021/7/12, 48, 25, 46, 6, 2, 1
2021/7/13, 62, 38, 58, 6, 2, 2
2021/7/14, 75, 22, 36, 7, 1, 1
2021/7/15, 52, 27, 42, 6, , 1
2021/7/16, 64, 21, 42, 3, , 
2021/7/17, 53, 25, 27, 3, , 
2021/7/18, 58, 22, 31, 2, , 
2021/7/19, 45, 19, 23, 8, , 1
2021/7/20, 48, 22, 30, 6, , 
2021/7/21, 43, 21, 28, 6, , 1
2021/7/22, 45, 23, 50, 6, 1, 1
2021/7/23, 53, 23, 55, 5, 1, 1
2021/7/24, 61, 24, 39, 5, 2, 1
2021/7/25, 63, 18, 48, 8, 1, 1
2021/7/26, 41, 20, 49, 10, , 1
2021/7/27, 53, 26, 44, 8, , 1
2021/7/28, 55, 20, 41, 7, 1, 1
2021/7/29, 41, 25, 47, 10, 1, 1
2021/7/30, 44, 20, 34, 6, , 2
2021/7/31, 48, 15, 25, 6, , 1
2021/8/1, 38, 11, 32, 6, , 
2021/8/2, 26, 12, 37, 6, 1, 
2021/8/3, 24, 17, 38, 7, 1, 2
2021/8/4, 36, 10, 29, 3, 1, 1
2021/8/5, 32, 10, 29, 8, 1, 1
2021/8/6, 17, 13, 32, 6, 2, 2
2021/8/7, 34, 10, 32, 4, 1, 1
2021/8/8, 19, 14, 37, 7, 1, 2
2021/8/9, 21, 19, 39, 8, 1, 2
2021/8/10, 39, 20, 42, 6, 1, 2
2021/8/11, 36, 24, 44, 9, 1, 2
2021/8/12, 42, 29, 46, 8, 1, 2
2021/8/13, 58, 28, 54, 8, 1, 3
2021/8/16, 45, 11, 26, 8, 1, 1
2021/8/17, 22, 15, 35, 9, 1, 1
2021/8/18, 28, 14, 27, 8, , 1
2021/8/19, 26, 20, 23, 10, 1, 2
2021/8/20, 45, 21, 39, 6, 2, 2
2021/8/21, 54, 18, 38, 5, 1, 1
2021/8/22, 57, 14, 20, 9, , 2
2021/8/23, 37, 10, 20, 6, , 1
2021/8/24, 24, 21, 30, 9, 1, 1
2021/8/25, 45, 16, 13, 11, , 2
2021/8/26, 43, 16, 12, 10, 1, 1
