date, pm25, pm10, o3, no2, so2, co
2016/6/30, 36, 19, 39, 13, 2, 
2016/1/4, 159, 97, 4, 14, 8, 
2016/1/5, 179, 105, 6, 16, 11, 
2016/1/6, 186, 87, 2, 14, 8, 
2016/1/7, 169, 60, 6, 20, 6, 
2016/1/8, 128, 70, 6, 25, 8, 
2016/1/9, 155, 67, 5, 16, 5, 
2016/1/10, 147, 77, 1, 21, 5, 
2016/1/11, 156, 23, 14, 14, 3, 
2016/1/12, 60, 23, 12, 14, 3, 
2016/1/13, 55, 32, 17, 15, 4, 
2016/1/14, 74, 54, 8, 19, 6, 
2016/1/15, 123, 41, 12, 15, 5, 
2016/1/16, 95, 47, 24, 11, 6, 
2016/1/17, 105, 74, 10, 20, 15, 
2016/1/18, 155, 88, 7, 24, 17, 
2016/1/19, 171, 76, 7, 21, 9, 
2016/1/20, 152, 55, 11, 17, 11, 
2016/1/21, 128, 78, 13, 27, 15, 
2016/1/22, 162, 184, 8, 38, 25, 
2016/1/23, 282, 71, 5, 17, 14, 
2016/1/24, 150, 59, 6, 19, 10, 
2016/1/25, 127, 64, 2, 19, 8, 
2016/1/26, 128, 48, 12, 19, 5, 
2016/1/27, 99, 26, 21, 13, 3, 
2016/1/28, 60, 52, 13, 22, 6, 
2016/1/29, 106, 26, 22, 15, 2, 
2016/1/30, 50, 21, 25, 7, 3, 
2016/1/31, 47, 34, 16, 18, 4, 
2016/2/1, 81, 15, 21, 9, 2, 
2016/2/2, 28, 29, 21, 14, 5, 
2016/2/3, 57, 29, 17, 12, 4, 
2016/2/4, 58, 37, 13, 19, 5, 
2016/2/5, 85, 56, 11, 24, 4, 
2016/2/6, 106, 33, 26, 13, 3, 
2016/2/7, 67, 31, 20, 21, 3, 
2016/2/8, 60, 11, 28, 6, 1, 
2016/2/9, 21, 17, 26, 14, 2, 
2016/2/10, 47, 17, 16, 11, 3, 
2016/2/11, 51, 26, 19, 18, 3, 
2016/2/12, 63, 39, 17, 13, 5, 
2016/2/13, 98, 45, 25, 12, 4, 
2016/2/14, 103, 41, 11, 16, 4, 
2016/2/15, 103, 27, 14, 9, 3, 
2016/2/16, 71, 29, 15, 6, 3, 
2016/2/17, 63, 51, 2, 17, 5, 
2016/2/18, 109, 33, 6, 12, 3, 
2016/2/19, 94, 32, 15, 15, 4, 
2016/2/20, 84, 14, 22, 8, 2, 
2016/2/21, 39, 15, 22, 6, 2, 
2016/2/22, 29, 31, 23, 16, 2, 
2016/2/23, 63, 35, 14, 19, 4, 
2016/2/24, 87, 46, 16, 22, 4, 
2016/2/25, 115, 55, 19, 21, 7, 
2016/2/26, 122, 62, 29, 12, 5, 
2016/2/27, 135, 43, 20, 7, 5, 
2016/2/28, 108, 35, 14, 5, 2, 
2016/2/29, 93, 21, 8, 10, 2, 
2016/3/1, 58, 30, 19, 14, 5, 
2016/3/2, 79, 33, 17, 10, 4, 
2016/3/3, 76, 51, 12, 15, 5, 
2016/3/4, 107, 46, 24, 8, 3, 
2016/3/5, 97, 28, 30, 9, 3, 
2016/3/6, 62, 50, 15, 11, 4, 
2016/3/7, 109, 44, 19, 17, 4, 
2016/3/8, 94, 49, 21, 10, 4, 
2016/3/9, 106, 28, 16, 7, 2, 
2016/3/10, 66, 35, 7, 10, 1, 
2016/3/11, 75, 22, 9, 7, 1, 
2016/3/12, 56, 26, 20, 6, 2, 
2016/3/13, 62, 38, 27, 14, 3, 
2016/3/14, 75, 28, 22, 6, 2, 
2016/3/15, 67, 47, 24, 12, 5, 
2016/3/16, 88, 78, 26, 21, 10, 
2016/3/17, 147, 62, 29, 15, 7, 
2016/3/18, 119, 28, 28, 10, 4, 
2016/3/19, 61, 49, 16, 11, 7, 
2016/3/20, 104, 37, 21, 14, 5, 
2016/3/21, 74, 31, 24, 14, 4, 
2016/3/22, 74, 49, 25, 15, 5, 
2016/3/23, 104, 42, 32, 13, 5, 
2016/3/24, 82, 60, 28, 21, 7, 
2016/3/25, 123, 51, 16, 13, 5, 
2016/3/26, 111, 44, 31, 6, 3, 
2016/3/27, 100, 37, 36, 11, 4, 
2016/3/28, 86, 30, 30, 16, 3, 
2016/3/29, 54, 33, 32, 19, 3, 
2016/3/30, 58, 41, 30, 14, 4, 
2016/3/31, 86, 31, 24, 12, 3, 
2015/10/1, 85, 47, 16, 18, 3, 
2015/10/2, 119, 47, 23, 16, 2, 
2015/10/3, 128, 33, 27, 17, 1, 
2015/10/4, 88, 44, 12, 20, 2, 
2015/10/5, 115, 50, 29, 12, 1, 
2015/10/6, 149, 29, 17, 4, 1, 
2015/10/7, 71, 30, 18, 6, 2, 
2015/10/8, 63, 36, 23, 7, 2, 
2015/10/9, 69, 30, 26, 5, 2, 
2015/10/10, 63, 29, 27, 3, 2, 
2015/10/11, 55, 35, 15, 12, 1, 
2015/10/12, 96, 53, 10, 17, 3, 
2015/10/13, 145, 37, 11, 8, 2, 
2015/10/14, 95, 25, 8, 7, 1, 
2015/10/15, 70, 32, 10, 11, 1, 
2015/10/16, 68, 31, 5, 12, 1, 
2015/10/17, 79, 33, 16, 13, 3, 
2015/10/18, 82, 44, 19, 13, 3, 
2015/10/19, 118, 34, 10, 16, 2, 
2015/10/20, 93, 27, 7, 13, 3, 
2015/10/21, 77, 33, 8, 16, 4, 
2015/10/22, 87, 43, 11, 13, 3, 
2015/10/23, 72, 55, 16, 14, 4, 
2015/10/24, 96, 56, 10, 11, 3, 
2015/10/25, 122, 52, 14, 19, 4, 
2015/10/26, 106, 52, 9, 13, 2, 
2015/10/27, 126, 44, 13, 13, 2, 
2015/10/28, 112, 61, 15, 17, 3, 
2015/10/29, 132, 76, 7, 20, 6, 
2015/10/30, 167, 63, 6, 13, 2, 
2015/10/31, 155, 60, 8, 18, 4, 
2015/11/1, 143, 88, 11, 27, 8, 
2015/11/2, 159, 124, 8, 30, 7, 
2015/11/3, 200, 117, 9, 28, 10, 
2015/11/4, 199, 95, 6, 21, 6, 
2015/11/5, 169, 91, 3, 22, 6, 
2015/11/6, 168, 85, 1, 20, 6, 
2015/11/7, 160, 26, 19, 10, 3, 
2015/11/8, 53, 45, 3, 17, 3, 
2015/11/9, 93, 17, 12, 9, 3, 
2015/11/10, 34, 17, 14, 6, 2, 
2015/11/11, 31, 29, 9, 13, 4, 
2015/11/12, 66, 63, 6, 24, 7, 
2015/11/13, 112, 24, 21, 8, 3, 
2015/11/14, 49, 10, 21, 6, 2, 
2015/11/15, 16, 28, 12, 13, 3, 
2015/11/16, 71, 40, 6, 16, 4, 
2015/11/17, 85, 12, 32, 9, 6, 
2015/11/18, 21, 17, 19, 13, 1, 
2015/11/19, 29, 20, 14, 19, 2, 
2015/11/20, 44, 42, 16, 18, 2, 
2015/11/21, 87, 61, 9, 17, 5, 
2015/11/22, 122, 38, 15, 16, 3, 
2015/11/23, 76, 71, 12, 25, 4, 
2015/11/24, 109, 119, 8, 30, 5, 
2015/11/25, 172, 105, 3, 20, 6, 
2015/11/26, 166, 62, 5, 11, 4, 
2015/11/27, 114, 60, 9, 11, 6, 
2015/11/28, 110, 22, 19, 9, 3, 
2015/11/29, 41, 20, 22, 11, 2, 
2015/11/30, 36, 17, 21, 9, 2, 
2015/12/1, 27, 44, 17, 18, 3, 
2015/12/2, 73, 67, 6, 23, 5, 
2015/12/3, 127, 77, 5, 27, 5, 
2015/12/4, 155, 48, 11, 18, 5, 
2015/12/5, 106, 49, 9, 18, 6, 
2015/12/6, 123, 52, 5, 22, 6, 
2015/12/7, 121, 48, 3, 16, 3, 
2015/12/8, 124, 46, 2, 14, 3, 
2015/12/9, 105, 60, 7, 25, 4, 
2015/12/10, 110, 82, 11, 23, 5, 
2015/12/11, 151, 33, 16, 14, 3, 
2015/12/12, 81, 26, 20, 10, 2, 
2015/12/13, 64, 63, 17, 25, 5, 
2015/12/14, 106, 124, 2, 27, 11, 
2015/12/15, 209, 72, 2, 16, 7, 
2015/12/16, 153, 75, 2, 18, 5, 
2015/12/17, 162, 49, 3, 15, 5, 
2015/12/18, 112, 54, 3, 17, 5, 
2015/12/19, 124, 71, 2, 17, 5, 
2015/12/20, 149, 51, 4, 16, 5, 
2015/12/21, 122, 22, 17, 12, 2, 
2015/12/22, 40, 35, 16, 21, 4, 
2015/12/23, 65, 74, 7, 22, 5, 
2015/12/24, 155, 72, 7, 13, 7, 
2015/12/25, 154, 25, 21, 6, 3, 
2015/12/26, 55, 49, 15, 21, 5, 
2015/12/27, 102, 51, 9, 16, 4, 
2015/12/28, 97, 32, 15, 7, 2, 
2015/12/29, 75, 49, 17, 9, 3, 
2015/12/30, 105, , , , , 
2016/1/2, 96, 50, 12, 7, 5, 
2016/1/3, 112, 74, 6, 13, 8, 
2015/7/1, 49, 17, 40, 9, 1, 
2015/7/2, 32, 17, 38, 8, 1, 
2015/7/3, 35, 23, 69, 14, 2, 
2015/7/4, 51, 25, 75, 11, 1, 
2015/7/5, 63, 29, 67, 18, 1, 
2015/7/6, 58, 20, 61, 15, 1, 
2015/7/7, 39, 21, 37, 17, 1, 
2015/7/8, 37, 14, 31, 9, 1, 
2015/7/9, 23, 16, 31, 8, 1, 
2015/7/10, 20, 18, 41, 15, 2, 
2015/7/11, 33, 22, 51, 13, 2, 
2015/7/12, 51, 10, 26, 10, 1, 
2015/7/13, 16, 11, 24, 12, 2, 
2015/7/14, 17, 14, 31, 11, 1, 
2015/7/15, 26, 20, 39, 16, 2, 
2015/7/16, 35, 24, 55, 19, 2, 
2015/7/17, 38, 26, 56, 14, 1, 
2015/7/18, 50, 19, 47, 8, 1, 
2015/7/19, 35, 13, 40, 12, 1, 
2015/7/20, 22, 20, 40, 16, 1, 
2015/7/21, 37, 19, 58, 11, 1, 
2015/7/22, 37, 21, 49, 15, 1, 
2015/7/23, 36, 19, 49, 5, 1, 
2015/7/24, 27, 16, 18, 5, 1, 
2015/7/25, 34, , , , , 
2015/7/30, 56, 20, 38, 17, 1, 
2015/7/31, 37, 18, 47, 9, 1, 
2015/8/1, 35, 19, 39, 13, 1, 
2015/8/2, 38, 20, 42, 15, 1, 
2015/8/3, 45, 25, 44, 13, 1, 
2015/8/4, 49, 24, 57, 19, 1, 
2015/8/5, 56, 31, 67, 15, 1, 
2015/8/6, 62, 34, 63, 12, 1, 
2015/8/7, 58, 25, 58, 13, 1, 
2015/8/8, 47, 25, 58, 15, 1, 
2015/8/9, 54, 34, 76, 15, 1, 
2015/8/10, 72, 35, 69, 14, 1, 
2015/8/11, 64, 48, 48, 27, 1, 
2015/8/12, 92, 39, 59, 16, 1, 
2015/8/13, 62, 35, 51, 11, 1, 
2015/8/14, 56, 29, 60, 9, 1, 
2015/8/15, 56, 26, 43, 10, 1, 
2015/8/16, 47, 26, 20, 11, 1, 
2015/8/17, 47, 29, 40, 5, 1, 
2015/8/18, 40, 26, 37, 4, 1, 
2015/8/19, 37, 22, 38, 5, 1, 
2015/8/20, 29, 29, 36, 8, 9, 
2015/8/21, 45, 32, 36, 10, , 
2015/8/22, 57, 27, 35, 10, , 
2015/8/23, 51, 22, 35, 15, , 
2015/8/24, 35, 20, 15, 21, , 
2015/8/25, 28, 18, 37, 12, 1, 
2015/8/26, 29, 24, 42, 17, 1, 
2015/8/27, 50, 26, 40, 17, 1, 
2015/8/28, 41, 25, 24, 12, 1, 
2015/8/29, 48, 27, 41, 12, , 
2015/8/30, 52, 36, 61, 21, 1, 
2015/8/31, 73, 34, 50, 27, 1, 
2015/9/1, 56, 19, 18, 18, , 
2015/9/2, 33, 15, 29, 9, , 
2015/9/3, 24, 20, 22, 15, 1, 
2015/9/4, 36, 24, 27, 14, 1, 
2015/9/5, 48, 10, 22, 6, , 
2015/9/6, 16, 13, 22, 9, 1, 
2015/9/7, 34, 15, 21, 10, 1, 
2015/9/8, 21, 23, 17, 14, 2, 
2015/9/9, 46, 26, 30, 7, 1, 
2015/9/10, 48, 26, 26, 7, , 
2015/9/11, 50, 26, 32, 9, 1, 
2015/9/12, 46, 19, 32, 6, , 
2015/9/13, 41, 21, 31, 12, , 
2015/9/14, 38, 28, 31, 14, 1, 
2015/9/15, 47, 19, 31, 10, , 
2015/9/16, 20, 35, 30, 20, 1, 
2015/9/17, 40, 32, 31, 15, 1, 
2015/9/18, 32, 16, 14, 9, , 
2015/9/19, 37, 23, 21, 9, 1, 
2015/9/20, 53, 24, 16, 18, 2, 
2015/9/21, 56, 28, 29, 14, 1, 
2015/9/22, 67, 43, 16, 18, 1, 
2015/9/23, 92, 39, 8, 16, 2, 
2015/9/24, 89, 29, 8, 18, 1, 
2015/9/25, 72, 18, 11, 13, 1, 
2015/9/26, 53, 18, 23, 9, 1, 
2015/9/27, 40, 18, 20, 11, 1, 
2015/9/28, 49, 22, 14, 13, 2, 
2015/9/29, 53, 20, 17, 9, 1, 
2015/9/30, 43, 32, 19, 13, 2, 
2015/4/13, 33, 28, 29, 13, 3, 
2015/4/14, 41, 30, 36, 14, 3, 
2015/4/15, 55, 30, 34, 16, 3, 
2015/4/16, 46, 28, 28, 12, 3, 
2015/4/17, 60, 14, 28, 6, 1, 
2015/4/18, 25, 23, 31, 11, 4, 
2015/4/19, 55, 48, 34, 10, 3, 
2015/4/20, 45, 24, 35, 9, 2, 
2015/4/21, 22, 32, 35, 17, 4, 
2015/4/22, 58, 45, 43, 22, 6, 
2015/4/23, 70, 37, 44, 21, 3, 
2015/4/24, 66, 27, 48, 20, 2, 
2015/4/25, 58, 24, 42, 17, 2, 
2015/4/26, 48, 23, 39, 16, , 
2015/4/27, 51, 22, 30, 14, , 
2015/4/28, 44, 16, 29, 9, , 
2015/4/29, 34, 24, 40, 12, , 
2015/4/30, 58, 25, 28, 16, , 
2015/5/1, 68, 23, 29, 10, , 
2015/5/2, 71, 20, 44, 6, , 
2015/5/3, 58, 21, 23, 13, , 
2015/5/4, 55, 19, 30, 10, , 
2015/5/5, 53, 17, 21, 15, , 
2015/5/6, 42, 21, 35, 10, , 
2015/5/7, 40, 19, 42, 11, , 
2015/5/8, 34, 25, 44, 15, , 
2015/5/9, 58, 20, 31, 8, , 
2015/5/10, 44, 15, 35, 8, , 
2015/5/11, 25, 21, 42, 17, , 
2015/5/12, 49, 20, 35, 15, , 
2015/5/13, 37, 25, 21, 19, , 
2015/5/14, 68, 25, 27, 16, , 
2015/5/15, 65, 25, 42, 16, , 
2015/5/16, 57, 17, 35, 8, , 
2015/5/17, 41, 19, 41, 13, , 
2015/5/18, 41, 28, 33, 19, , 
2015/5/19, 51, 23, 30, 10, , 
2015/5/20, 54, 13, 21, 12, , 
2015/5/21, 34, 10, 32, 6, , 
2015/5/22, 20, 17, 23, 4, , 
2015/5/23, 36, 14, 27, 6, , 
2015/5/24, 38, 26, 16, 14, , 
2015/5/25, 55, 26, 18, 13, , 
2015/5/26, 67, 15, 22, 8, , 
2015/5/27, 29, 21, 24, 13, , 
2015/5/28, 49, 24, 40, 17, , 
2015/5/29, 54, 21, 34, 16, , 
2015/5/30, 51, 15, 42, 7, , 
2015/5/31, 40, 24, 38, 16, , 
2015/6/1, 45, 29, 35, 17, , 
2015/6/2, 60, 24, 42, 19, , 
2015/6/3, 42, 22, 40, 7, , 
2015/6/4, 40, 19, 45, 7, , 
2015/6/5, 35, 25, 55, 11, , 
2015/6/6, 54, 29, 58, 9, , 
2015/6/7, 62, 25, 36, 6, , 
2015/6/8, 37, 22, 37, 5, , 
2015/6/9, 32, 20, 34, 7, , 
2015/6/10, 31, 24, 49, 8, , 
2015/6/11, 52, 27, 47, 13, , 
2015/6/12, 63, 28, 62, 14, , 
2015/6/13, 55, 20, 47, 11, , 
2015/6/14, 34, 19, 27, 11, , 
2015/6/15, 48, 19, 34, 9, 1, 
2015/6/16, 31, 16, 34, 9, 1, 
2015/6/17, 35, 21, 35, 16, 2, 
2015/6/18, 50, 17, 17, 18, 1, 
2015/6/19, 45, 16, 22, 13, 1, 
2015/6/20, 41, 12, 25, 9, 1, 
2015/6/21, 40, 14, 26, 11, 1, 
2015/6/22, 27, 8, 25, 13, 1, 
2015/6/23, 20, 15, 30, 14, 2, 
2015/6/24, 27, 17, 30, 13, 1, 
2015/6/25, 38, 25, 33, 18, 2, 
2015/6/26, 57, 30, 24, 24, 2, 
2015/6/27, 79, 19, 23, 10, 1, 
2015/6/28, 48, 18, 26, 10, 1, 
2015/6/29, 43, 22, 40, 15, 1, 
2015/6/30, 47, 20, 44, 12, 1, 
2015/1/1, 139, 93, 2, 15, 13, 
2015/1/2, 189, , , , , 
2015/1/8, 128, 13, 20, 9, 3, 
2015/1/9, 30, , , , , 
2015/1/12, 27, 29, 24, 20, 4, 
2015/1/13, 53, 50, 13, 29, 5, 
2015/1/14, 107, 43, 20, 21, 5, 
2015/1/15, 78, 89, 8, 36, 7, 
2015/1/16, 161, 49, 15, 18, 4, 
2015/1/17, 114, 32, 8, 11, 2, 
2015/1/18, 84, 32, 8, 7, 2, 
2015/1/19, 78, 39, 3, 9, 2, 
2015/1/20, 92, 59, 3, 15, 4, 
2015/1/21, 152, 34, 6, 8, 2, 
2015/1/26, 150, 57, 9, 24, 8, 
2015/1/27, 171, 38, 14, 19, 8, 
2015/1/28, 102, 31, 19, 24, 5, 
2015/1/29, 38, 28, 20, 13, 13, 
2015/2/2, 226, 67, 3, 26, 8, 
2015/2/3, 161, 67, 10, 26, 5, 
2014/10/1, 107, 37, 7, 10, 1, 
2014/10/2, 74, 36, 12, 7, 1, 
2014/10/3, 79, , , , , 
2014/10/6, 112, 37, 18, 13, 2, 
2014/10/7, 82, 33, 25, 14, 2, 
2014/10/8, 68, 36, 21, 22, 2, 
2014/10/9, 60, 43, 18, 24, 2, 
2014/10/10, 66, 44, 17, 14, 2, 
2014/10/11, 72, 38, 19, 14, 2, 
2014/10/12, 67, 40, 7, 13, 2, 
2014/10/13, 70, 48, 8, 14, 2, 
2014/10/14, 70, 38, 3, 20, 2, 
2014/10/15, 59, 28, 10, 16, 2, 
2014/10/16, 53, , 3, 16, 1, 
2014/10/20, 37, 34, 12, 17, 2, 
2014/10/21, 58, 15, 13, 13, 28, 
2014/10/22, 35, 13, 7, 7, , 
2014/10/23, 31, 26, 19, 5, , 
2014/10/24, 54, 27, 17, 6, , 
2014/10/25, 55, 46, 7, 9, , 
2014/10/26, 82, 37, 6, 12, 1, 
2014/10/27, 72, 48, 4, 16, 1, 
2014/10/28, 97, 57, 3, 21, 1, 
2014/10/29, 105, 85, 11, 22, 3, 
2014/10/30, 140, 92, 8, 22, 3, 
2014/10/31, 141, 95, 4, 20, 3, 
2014/11/1, 157, 77, 11, 15, 2, 
2014/11/2, 136, 75, 2, 27, 2, 
2014/11/3, 127, 49, 18, 28, 1, 
2014/11/4, 76, 19, 32, 11, , 
2014/11/5, 37, 43, 25, 21, 1, 
2014/11/6, 65, 53, 7, 24, 1, 
2014/11/7, 75, 30, 4, 16, , 
2014/11/8, 61, 33, 10, 8, , 
2014/11/9, 63, 19, 2, 9, , 
2014/11/10, 48, , , , , 
2014/11/12, 80, 56, 3, 9, , 
2014/11/13, 98, 47, 5, 10, , 
2014/11/14, 95, 39, 6, 7, , 
2014/11/15, 103, 38, 8, 9, 1, 
2014/11/16, 99, 36, 5, 7, , 
2014/11/17, 91, 22, 4, 6, , 
2014/11/18, 63, 20, 1, 6, , 
2014/11/19, 50, 27, 1, 7, 1, 
2014/11/20, 68, 24, 1, 7, 1, 
2014/11/21, 63, 34, 5, 9, 1, 
2014/11/22, 93, 39, 13, 8, 1, 
2014/11/23, 114, 44, 14, 13, 4, 
2014/11/24, 98, 47, 4, 17, 2, 
2014/11/25, 119, 66, 4, 15, 2, 
2014/11/26, 164, 40, 6, 10, 1, 
2014/11/27, 106, 34, 14, 7, 1, 
2014/11/28, 98, 32, 18, 6, 1, 
2014/11/29, 87, 31, 18, 4, 1, 
2014/11/30, 80, 28, 22, 5, 1, 
2014/12/1, 65, 41, 14, 7, 1, 
2014/12/2, 100, 56, 6, 11, 2, 
2014/12/3, 129, 68, 4, 11, 2, 
2014/12/4, 158, 53, 3, 10, 1, 
2014/12/5, 151, 57, 1, 10, 2, 
2014/12/6, 142, 50, 2, 7, 1, 
2014/12/7, 124, 56, 4, 15, 4, 
2014/12/8, 135, 58, 8, 18, 4, 
2014/12/9, 128, 79, 6, 20, 4, 
2014/12/10, 182, 67, 7, 22, 7, 
2014/12/11, 150, 11, 20, 14, 1, 
2014/12/12, 18, 41, 23, 21, 4, 
2014/12/13, 90, 83, 3, 27, 9, 
2014/12/14, 186, 103, 2, 28, 10, 
2014/12/15, 218, 100, 1, 25, 7, 
2014/12/16, 211, 34, 8, 19, 3, 
2014/12/17, 96, 27, 9, 18, 3, 
2014/12/18, 64, 10, 11, 12, 1, 
2014/12/19, 31, 12, 24, 8, 2, 
2014/12/20, 21, 13, 24, 6, 2, 
2014/12/21, 39, 10, 20, 9, 2, 
2014/12/22, 22, 8, 21, 6, 2, 
2014/12/23, 18, 12, 23, 6, 1, 
2014/12/24, 70, 12, 28, 6, 2, 
2014/12/25, 30, 16, 20, 6, 2, 
2014/12/26, 37, 45, 12, 13, 8, 
2014/12/27, 110, 35, 13, 7, 3, 
2014/12/28, 94, , , , , 
2014/7/1, 52, 11, 23, 11, , 
2014/7/2, 48, 16, 35, 13, , 
2014/7/3, 36, 14, 46, 9, 3, 
2014/7/4, 48, 19, 42, 13, , 
2014/7/5, 61, 17, 45, 11, , 
2014/7/6, 54, 23, 50, 14, , 
2014/7/7, 51, 24, 34, 10, , 
2014/7/8, 47, 16, 22, 9, 26, 
2014/7/9, 29, 11, 33, 8, , 
2014/7/10, 28, 14, 22, 6, , 
2014/7/11, 32, 9, 19, 6, , 
2014/7/12, 30, 17, 35, 7, , 
2014/7/13, 45, 16, 41, 13, , 
2014/7/14, 49, 19, 34, 14, , 
2014/7/15, 74, 26, 35, 16, 1, 
2014/7/16, 58, 21, 31, 13, , 
2014/7/17, 61, 24, 30, 16, 1, 
2014/7/18, 52, 26, 50, 8, 1, 
2014/7/19, 58, 21, 39, 8, 1, 
2014/7/20, 60, 18, 43, 7, 4, 
2014/7/21, 108, 21, 42, 3, , 
2014/7/22, 34, 20, 27, 8, , 
2014/7/23, 32, 8, 22, 6, , 
2014/7/24, 33, 20, 32, 5, , 
2014/7/25, 52, 16, 32, 9, , 
2014/7/26, 36, 19, 35, 6, 1, 
2014/7/27, 50, 21, 35, 10, 1, 
2014/7/28, 45, 18, 35, 10, , 
2014/7/29, 46, 16, 37, 13, 1, 
2014/7/30, 37, 28, 30, 13, 1, 
2014/7/31, 62, 35, 20, 12, , 
2014/8/1, 67, 28, 40, 5, , 
2014/8/2, 60, 20, 40, 9, , 
2014/8/3, 48, 20, 28, 15, 1, 
2014/8/4, 39, 21, 34, 12, , 
2014/8/5, 48, 14, 34, 11, , 
2014/8/6, 31, 24, 24, 19, 1, 
2014/8/7, 56, 24, 33, 12, 1, 
2014/8/8, 56, 21, 43, 12, 1, 
2014/8/9, 60, 15, 32, 10, 1, 
2014/8/10, 38, 18, 28, 13, 1, 
2014/8/11, 43, 15, 17, 11, 1, 
2014/8/12, 39, 14, 16, 9, 1, 
2014/8/13, 45, 6, 22, 6, , 
2014/8/14, 19, , , , , 
2014/8/18, 37, 13, 20, 14, 1, 
2014/8/19, 38, 19, 18, 16, 1, 
2014/8/20, 44, 17, 17, 17, 1, 
2014/8/21, 54, 17, 30, 13, 1, 
2014/8/22, 56, 22, 34, 14, 1, 
2014/8/23, 53, 11, 24, 8, 1, 
2014/8/24, 38, 16, 28, 14, 1, 
2014/8/25, 43, 11, 14, 16, 1, 
2014/8/26, 45, 16, 17, 14, 1, 
2014/8/27, 49, 21, 28, 14, 1, 
2014/8/28, 52, 20, 33, 18, 1, 
2014/8/29, 55, 16, 6, 18, 1, 
2014/8/30, 55, , , , , 
2014/9/3, 64, 19, 29, 4, 1, 
2014/9/4, 28, 31, 37, 6, 1, 
2014/9/5, 64, 40, 39, 12, 1, 
2014/9/6, 87, 28, 35, 12, 1, 
2014/9/7, 65, 25, 70, 15, 1, 
2014/9/8, 57, 35, 23, 17, 1, 
2014/9/9, 68, 24, 29, 11, 1, 
2014/9/10, 53, 22, 11, 8, 1, 
2014/9/11, 61, 26, 32, 10, 1, 
2014/9/12, 63, 26, 26, 10, 1, 
2014/9/13, 60, 25, 29, 7, 1, 
2014/9/14, 64, 39, 35, 7, 1, 
2014/9/15, 68, 37, 33, 8, 1, 
2014/9/16, 64, 33, 32, 6, 1, 
2014/9/17, 67, 42, 34, 14, 1, 
2014/9/18, 79, 37, 28, 19, 1, 
2014/9/19, 75, 40, 6, 17, 2, 
2014/9/20, 83, 27, 15, 12, 1, 
2014/9/21, 65, 14, 20, 13, 1, 
2014/9/22, 41, 12, 20, 8, 1, 
2014/9/23, 46, 30, 27, 14, 2, 
2014/9/24, 67, 38, 16, 16, 2, 
2014/9/25, 83, 20, 9, 13, 2, 
2014/9/26, 53, 29, 11, 12, 2, 
2014/9/27, 68, 32, 22, 12, 2, 
2014/9/28, 75, 36, 19, 18, 2, 
2014/9/29, 79, 40, 22, 21, 2, 
2014/9/30, 78, 50, 4, 14, 1, 
2014/4/1, 115, 32, 35, 7, 3, 
2014/4/2, 69, 58, 40, 21, 5, 
2014/4/3, 103, 50, 48, 14, 7, 
2014/4/4, 103, 36, 32, 3, 5, 
2014/4/5, 66, 44, 32, 9, 6, 
2014/4/6, 100, 50, 34, 20, 5, 
2014/4/7, 111, 34, 35, 14, 3, 
2014/4/8, 73, 18, 27, 8, 3, 
2014/4/9, 41, 18, 19, 12, 4, 
2014/4/10, 50, 39, 27, 12, 4, 
2014/4/11, 97, 46, 19, 9, 3, 
2014/4/12, 111, 48, 28, 11, 6, 
2014/4/13, 126, 32, 25, 16, 5, 
2014/4/14, 76, 20, 25, 10, 4, 
2014/4/15, 51, 25, 20, 12, 2, 
2014/4/16, 69, 38, 31, 12, 4, 
2014/4/17, 94, 40, 35, 16, 4, 
2014/4/18, 104, 38, 30, 8, 4, 
2014/4/19, 79, 17, 34, 3, 2, 
2014/4/20, 50, 15, 35, 7, 2, 
2014/4/21, 49, 24, 36, 12, 2, 
2014/4/22, 60, 36, 27, 19, 5, 
2014/4/23, 76, 29, 36, 9, 2, 
2014/4/24, 61, 18, 29, 5, 2, 
2014/4/25, 47, 14, 22, 7, 2, 
2014/4/26, 36, 24, 27, 9, 2, 
2014/4/27, 49, 26, 30, 11, 4, 
2014/4/28, 50, 24, 36, 10, 2, 
2014/4/29, 52, 36, 36, 18, 2, 
2014/4/30, 73, 33, 48, 14, 2, 
2014/5/1, 71, 34, 28, 7, 1, 
2014/5/2, 73, 18, 23, 3, 1, 
2014/5/3, 53, 12, 36, 3, 1, 
2014/5/4, 42, 23, 34, 12, 2, 
2014/5/5, 56, 31, 43, 14, 1, 
2014/5/6, 75, 26, 38, 18, 1, 
2014/5/7, 64, 16, 23, 11, 1, 
2014/5/8, 37, , , , , 
2014/5/12, 34, 14, 21, 12, 2, 
2014/5/13, 43, 15, 17, 11, 1, 
2014/5/14, 41, 12, 18, 6, , 
2014/5/15, 35, 8, 18, 8, , 
2014/5/16, 25, 15, 13, 9, 1, 
2014/5/17, 38, 22, 18, 7, 3, 
2014/5/18, 57, 15, 27, 9, , 
2014/5/19, 42, 18, 33, 12, 1, 
2014/5/20, 46, 18, 35, 9, , 
2014/5/21, 45, 22, 35, 10, , 
2014/5/22, 45, 25, 33, 9, , 
2014/5/23, 56, 35, 27, 13, 1, 
2014/5/24, 61, 19, 29, 6, 1, 
2014/5/25, 45, 30, 31, 9, 2, 
2014/5/26, 58, 22, 18, 15, 1, 
2014/5/27, 42, 16, 20, 12, 2, 
2014/5/28, 39, 10, , 9, 1, 
2014/5/29, 27, 12, , 6, , 
2014/5/30, 42, 22, , 8, 2, 
